Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,
-9.836000e-05,1.46,-0.04
-9.834000e-05,1.42,0
-9.832000e-05,1.38,0
-9.830000e-05,1.42,-0.04
-9.828000e-05,1.38,0
-9.826000e-05,1.38,-0.04
-9.824000e-05,1.42,-0.04
-9.822000e-05,1.42,-0.04
-9.820000e-05,1.42,-0.04
-9.818000e-05,1.38,0
-9.816000e-05,1.46,0
-9.814000e-05,1.46,-0.04
-9.812000e-05,1.42,-0.04
-9.810000e-05,1.38,-0.04
-9.808000e-05,1.42,0
-9.806000e-05,1.42,-0.04
-9.804000e-05,1.38,-0.04
-9.802000e-05,1.42,-0.04
-9.800000e-05,1.42,-0.04
-9.798000e-05,1.38,-0.04
-9.796000e-05,1.42,-0.04
-9.794000e-05,1.42,-0.04
-9.792000e-05,1.42,0
-9.790000e-05,1.42,-0.04
-9.788000e-05,1.42,-0.04
-9.786000e-05,1.42,-0.04
-9.784000e-05,1.38,-0.04
-9.782000e-05,1.42,-0.04
-9.780000e-05,1.42,0
-9.778000e-05,1.42,-0.04
-9.776000e-05,1.42,-0.04
-9.774000e-05,1.38,-0.04
-9.772000e-05,1.42,0
-9.770000e-05,1.42,0
-9.768000e-05,1.42,0
-9.766000e-05,1.42,-0.04
-9.764000e-05,1.42,-0.04
-9.762000e-05,1.42,-0.04
-9.760000e-05,1.42,-0.04
-9.758000e-05,1.42,0
-9.756000e-05,1.38,-0.04
-9.754000e-05,1.38,-0.04
-9.752000e-05,1.38,0
-9.750000e-05,1.42,-0.04
-9.748000e-05,1.46,-0.04
-9.746000e-05,1.42,-0.04
-9.744000e-05,1.42,-0.04
-9.742000e-05,1.38,0
-9.740000e-05,1.42,-0.04
-9.738000e-05,1.42,-0.04
-9.736000e-05,1.42,-0.04
-9.734000e-05,1.42,-0.04
-9.732000e-05,1.42,0
-9.730000e-05,1.42,-0.04
-9.728000e-05,1.42,-0.04
-9.726000e-05,1.38,-0.04
-9.724000e-05,1.42,-0.04
-9.722000e-05,1.42,0
-9.720000e-05,1.38,-0.04
-9.718000e-05,1.46,-0.04
-9.716000e-05,1.42,-0.04
-9.714000e-05,1.38,0
-9.712000e-05,1.42,0
-9.710000e-05,1.42,-0.04
-9.708000e-05,1.38,-0.04
-9.706000e-05,1.42,-0.04
-9.704000e-05,1.42,0
-9.702000e-05,1.38,0
-9.700000e-05,1.42,-0.04
-9.698000e-05,1.42,-0.04
-9.696000e-05,1.42,0
-9.694000e-05,1.42,0
-9.692000e-05,1.38,0
-9.690000e-05,1.42,0
-9.688000e-05,1.42,-0.04
-9.686000e-05,1.42,-0.04
-9.684000e-05,1.42,0
-9.682000e-05,1.42,-0.04
-9.680000e-05,1.42,-0.04
-9.678000e-05,1.38,-0.04
-9.676000e-05,1.42,-0.08
-9.674000e-05,1.38,-0.04
-9.672000e-05,1.38,0
-9.670000e-05,1.42,-0.04
-9.668000e-05,1.42,0
-9.666000e-05,1.46,0
-9.664000e-05,1.46,0
-9.662000e-05,1.42,0
-9.660000e-05,1.46,-0.04
-9.658000e-05,1.46,-0.04
-9.656000e-05,1.38,-0.04
-9.654000e-05,1.38,0
-9.652000e-05,1.42,-0.04
-9.650000e-05,1.42,-0.04
-9.648000e-05,1.42,0
-9.646000e-05,1.46,-0.04
-9.644000e-05,1.42,0
-9.642000e-05,1.38,-0.04
-9.640000e-05,1.42,0
-9.638000e-05,1.46,0
-9.636000e-05,1.42,-0.04
-9.634000e-05,1.42,0
-9.632000e-05,1.46,-0.04
-9.630000e-05,1.42,-0.04
-9.628000e-05,1.38,0
-9.626000e-05,1.46,-0.04
-9.624000e-05,1.42,-0.04
-9.622000e-05,1.38,0
-9.620000e-05,1.46,0
-9.618000e-05,1.38,0
-9.616000e-05,1.42,0
-9.614000e-05,1.38,0
-9.612000e-05,1.42,-0.04
-9.610000e-05,1.46,-0.04
-9.608000e-05,1.42,-0.04
-9.606000e-05,1.38,0
-9.604000e-05,1.42,-0.04
-9.602000e-05,1.42,-0.04
-9.600000e-05,1.42,-0.04
-9.598000e-05,1.42,-0.04
-9.596000e-05,1.42,-0.04
-9.594000e-05,1.42,-0.04
-9.592000e-05,1.42,-0.04
-9.590000e-05,1.42,0
-9.588000e-05,1.46,0
-9.586000e-05,1.46,-0.04
-9.584000e-05,1.38,0
-9.582000e-05,1.46,-0.04
-9.580000e-05,1.42,0
-9.578000e-05,1.42,-0.04
-9.576000e-05,1.38,-0.04
-9.574000e-05,1.38,-0.04
-9.572000e-05,1.42,-0.04
-9.570000e-05,1.42,-0.08
-9.568000e-05,1.42,-0.04
-9.566000e-05,1.42,0
-9.564000e-05,1.38,-0.04
-9.562000e-05,1.42,-0.04
-9.560000e-05,1.38,-0.04
-9.558000e-05,1.38,-0.04
-9.556000e-05,1.42,0
-9.554000e-05,1.46,0
-9.552000e-05,1.46,0
-9.550000e-05,1.42,0
-9.548000e-05,1.42,0
-9.546000e-05,1.38,0
-9.544000e-05,1.42,0
-9.542000e-05,1.46,-0.04
-9.540000e-05,1.46,-0.04
-9.538000e-05,1.38,0
-9.536000e-05,1.38,0
-9.534000e-05,1.38,0
-9.532000e-05,1.42,0
-9.530000e-05,1.38,0
-9.528000e-05,1.42,-0.04
-9.526000e-05,1.42,-0.04
-9.524000e-05,1.42,0
-9.522000e-05,1.42,0
-9.520000e-05,1.42,0
-9.518000e-05,1.42,-0.04
-9.516000e-05,1.42,-0.04
-9.514000e-05,1.42,0
-9.512000e-05,1.42,-0.04
-9.510000e-05,1.42,-0.04
-9.508000e-05,1.42,0
-9.506000e-05,1.42,-0.04
-9.504000e-05,1.38,-0.04
-9.502000e-05,1.42,-0.04
-9.500000e-05,1.38,0
-9.498000e-05,1.38,0
-9.496000e-05,1.42,-0.08
-9.494000e-05,1.42,0
-9.492000e-05,1.38,0
-9.490000e-05,1.46,-0.04
-9.488000e-05,1.46,0
-9.486000e-05,1.46,0
-9.484000e-05,1.42,0
-9.482000e-05,1.42,-0.04
-9.480000e-05,1.42,-0.04
-9.478000e-05,1.42,-0.04
-9.476000e-05,1.46,0.04
-9.474000e-05,1.46,0
-9.472000e-05,1.38,-0.04
-9.470000e-05,1.42,0
-9.468000e-05,1.42,0
-9.466000e-05,1.38,-0.04
-9.464000e-05,1.42,0
-9.462000e-05,1.38,-0.04
-9.460000e-05,1.42,-0.04
-9.458000e-05,1.38,0
-9.456000e-05,1.42,-0.04
-9.454000e-05,1.42,0
-9.452000e-05,1.42,-0.04
-9.450000e-05,1.42,0
-9.448000e-05,1.42,0
-9.446000e-05,1.42,-0.08
-9.444000e-05,1.42,-0.04
-9.442000e-05,1.46,0
-9.440000e-05,1.42,-0.04
-9.438000e-05,1.42,-0.04
-9.436000e-05,1.38,-0.04
-9.434000e-05,1.42,-0.04
-9.432000e-05,1.42,-0.04
-9.430000e-05,1.42,-0.04
-9.428000e-05,1.42,0
-9.426000e-05,1.42,0
-9.424000e-05,1.42,0
-9.422000e-05,1.42,0
-9.420000e-05,1.42,-0.04
-9.418000e-05,1.42,-0.04
-9.416000e-05,1.42,0
-9.414000e-05,1.46,-0.04
-9.412000e-05,1.42,-0.04
-9.410000e-05,1.46,-0.04
-9.408000e-05,1.42,-0.04
-9.406000e-05,1.42,-0.04
-9.404000e-05,1.42,-0.04
-9.402000e-05,1.38,0
-9.400000e-05,1.38,-0.04
-9.398000e-05,1.38,0
-9.396000e-05,1.42,-0.04
-9.394000e-05,1.38,0
-9.392000e-05,1.42,0
-9.390000e-05,1.42,-0.04
-9.388000e-05,1.38,0
-9.386000e-05,1.38,0
-9.384000e-05,1.42,-0.04
-9.382000e-05,1.38,-0.04
-9.380000e-05,1.38,0
-9.378000e-05,1.42,0
-9.376000e-05,1.42,0
-9.374000e-05,1.42,-0.04
-9.372000e-05,1.38,0
-9.370000e-05,1.42,-0.04
-9.368000e-05,1.42,-0.04
-9.366000e-05,1.42,0
-9.364000e-05,1.42,0
-9.362000e-05,1.42,-0.04
-9.360000e-05,1.42,-0.04
-9.358000e-05,1.42,0
-9.356000e-05,1.42,-0.04
-9.354000e-05,1.42,0
-9.352000e-05,1.42,-0.04
-9.350000e-05,1.42,0
-9.348000e-05,1.42,0
-9.346000e-05,1.42,-0.04
-9.344000e-05,1.38,-0.04
-9.342000e-05,1.42,-0.04
-9.340000e-05,1.46,-0.04
-9.338000e-05,1.42,0
-9.336000e-05,1.38,-0.04
-9.334000e-05,1.42,0
-9.332000e-05,1.38,0
-9.330000e-05,1.42,0
-9.328000e-05,1.42,0
-9.326000e-05,1.46,-0.04
-9.324000e-05,1.42,-0.08
-9.322000e-05,1.42,0
-9.320000e-05,1.42,0
-9.318000e-05,1.38,-0.04
-9.316000e-05,1.46,0
-9.314000e-05,1.42,-0.04
-9.312000e-05,1.42,0
-9.310000e-05,1.42,-0.04
-9.308000e-05,1.42,0
-9.306000e-05,1.42,-0.04
-9.304000e-05,1.38,-0.04
-9.302000e-05,1.42,0
-9.300000e-05,1.42,0
-9.298000e-05,1.46,0
-9.296000e-05,1.42,-0.04
-9.294000e-05,1.38,-0.04
-9.292000e-05,1.42,-0.04
-9.290000e-05,1.42,0
-9.288000e-05,1.46,-0.04
-9.286000e-05,1.38,-0.04
-9.284000e-05,1.34,-0.04
-9.282000e-05,1.46,-0.04
-9.280000e-05,1.38,-0.04
-9.278000e-05,1.42,0.04
-9.276000e-05,1.46,-0.04
-9.274000e-05,1.42,-0.04
-9.272000e-05,1.38,-0.04
-9.270000e-05,1.38,-0.04
-9.268000e-05,1.38,-0.04
-9.266000e-05,1.46,-0.04
-9.264000e-05,1.38,-0.04
-9.262000e-05,1.38,-0.04
-9.260000e-05,1.42,0
-9.258000e-05,1.42,0
-9.256000e-05,1.42,0
-9.254000e-05,1.42,0
-9.252000e-05,1.46,-0.04
-9.250000e-05,1.46,0
-9.248000e-05,1.42,0
-9.246000e-05,1.42,-0.04
-9.244000e-05,1.46,-0.04
-9.242000e-05,1.42,0
-9.240000e-05,1.38,0
-9.238000e-05,1.38,0
-9.236000e-05,1.42,-0.04
-9.234000e-05,1.46,0
-9.232000e-05,1.38,-0.04
-9.230000e-05,1.42,0
-9.228000e-05,1.38,0
-9.226000e-05,1.42,0
-9.224000e-05,1.38,0
-9.222000e-05,1.38,-0.04
-9.220000e-05,1.42,0
-9.218000e-05,1.46,0
-9.216000e-05,1.38,0
-9.214000e-05,1.38,0
-9.212000e-05,1.42,-0.04
-9.210000e-05,1.42,0
-9.208000e-05,1.42,0
-9.206000e-05,1.42,-0.04
-9.204000e-05,1.38,-0.04
-9.202000e-05,1.38,-0.04
-9.200000e-05,1.38,-0.04
-9.198000e-05,1.46,-0.04
-9.196000e-05,1.42,-0.04
-9.194000e-05,1.38,-0.04
-9.192000e-05,1.46,0
-9.190000e-05,1.38,-0.04
-9.188000e-05,1.42,0
-9.186000e-05,1.42,0
-9.184000e-05,1.42,-0.04
-9.182000e-05,1.42,0
-9.180000e-05,1.38,0
-9.178000e-05,1.42,-0.04
-9.176000e-05,1.42,0
-9.174000e-05,1.42,0
-9.172000e-05,1.46,-0.04
-9.170000e-05,1.42,0
-9.168000e-05,1.38,-0.04
-9.166000e-05,1.38,0
-9.164000e-05,1.42,-0.04
-9.162000e-05,1.42,0
-9.160000e-05,1.42,-0.04
-9.158000e-05,1.38,-0.04
-9.156000e-05,1.38,0
-9.154000e-05,1.46,0
-9.152000e-05,1.38,0
-9.150000e-05,1.46,0
-9.148000e-05,1.38,-0.04
-9.146000e-05,1.42,-0.04
-9.144000e-05,1.46,0
-9.142000e-05,1.42,-0.04
-9.140000e-05,1.38,-0.04
-9.138000e-05,1.42,-0.04
-9.136000e-05,1.42,-0.04
-9.134000e-05,1.42,-0.04
-9.132000e-05,1.38,-0.04
-9.130000e-05,1.42,0
-9.128000e-05,1.42,0
-9.126000e-05,1.42,-0.04
-9.124000e-05,1.42,-0.04
-9.122000e-05,1.38,-0.04
-9.120000e-05,1.38,-0.04
-9.118000e-05,1.38,-0.04
-9.116000e-05,1.46,-0.04
-9.114000e-05,1.38,0
-9.112000e-05,1.46,-0.04
-9.110000e-05,1.42,-0.04
-9.108000e-05,1.42,-0.04
-9.106000e-05,1.42,0
-9.104000e-05,1.46,-0.04
-9.102000e-05,1.42,-0.04
-9.100000e-05,1.42,0
-9.098000e-05,1.42,-0.04
-9.096000e-05,1.38,-0.04
-9.094000e-05,1.42,0
-9.092000e-05,1.42,0
-9.090000e-05,1.42,-0.04
-9.088000e-05,1.38,-0.04
-9.086000e-05,1.46,-0.04
-9.084000e-05,1.42,-0.04
-9.082000e-05,1.42,-0.04
-9.080000e-05,1.42,-0.04
-9.078000e-05,1.42,0
-9.076000e-05,1.46,-0.04
-9.074000e-05,1.46,-0.04
-9.072000e-05,1.42,-0.04
-9.070000e-05,1.42,0
-9.068000e-05,1.46,0
-9.066000e-05,1.38,-0.04
-9.064000e-05,1.38,-0.04
-9.062000e-05,1.42,-0.04
-9.060000e-05,1.42,-0.04
-9.058000e-05,1.42,0
-9.056000e-05,1.42,-0.04
-9.054000e-05,1.42,-0.04
-9.052000e-05,1.38,-0.04
-9.050000e-05,1.42,0
-9.048000e-05,1.38,0
-9.046000e-05,1.42,-0.04
-9.044000e-05,1.42,-0.04
-9.042000e-05,1.42,-0.04
-9.040000e-05,1.42,-0.04
-9.038000e-05,1.42,-0.04
-9.036000e-05,1.42,0
-9.034000e-05,1.42,0
-9.032000e-05,1.42,0
-9.030000e-05,1.42,0
-9.028000e-05,1.42,-0.04
-9.026000e-05,1.46,-0.04
-9.024000e-05,1.38,0
-9.022000e-05,1.38,-0.04
-9.020000e-05,1.42,-0.04
-9.018000e-05,1.38,-0.04
-9.016000e-05,1.42,0
-9.014000e-05,1.42,-0.04
-9.012000e-05,1.46,-0.04
-9.010000e-05,1.42,-0.04
-9.008000e-05,1.42,0
-9.006000e-05,1.42,-0.04
-9.004000e-05,1.38,-0.04
-9.002000e-05,1.42,0
-9.000000e-05,1.42,0
-8.998000e-05,1.38,0
-8.996000e-05,1.46,-0.04
-8.994000e-05,1.46,0
-8.992000e-05,1.42,0
-8.990000e-05,1.42,-0.04
-8.988000e-05,1.42,-0.04
-8.986000e-05,1.46,-0.04
-8.984000e-05,1.42,-0.04
-8.982000e-05,1.42,0
-8.980000e-05,1.38,0
-8.978000e-05,1.42,-0.04
-8.976000e-05,1.38,-0.04
-8.974000e-05,1.42,-0.04
-8.972000e-05,1.42,-0.04
-8.970000e-05,1.38,-0.04
-8.968000e-05,1.42,0
-8.966000e-05,1.42,0
-8.964000e-05,1.38,-0.04
-8.962000e-05,1.42,0
-8.960000e-05,1.42,-0.04
-8.958000e-05,1.46,-0.04
-8.956000e-05,1.38,-0.04
-8.954000e-05,1.42,-0.04
-8.952000e-05,1.42,-0.04
-8.950000e-05,1.42,0
-8.948000e-05,1.46,-0.04
-8.946000e-05,1.46,-0.04
-8.944000e-05,1.42,0
-8.942000e-05,1.38,0
-8.940000e-05,1.38,-0.04
-8.938000e-05,1.42,-0.04
-8.936000e-05,1.42,0
-8.934000e-05,1.42,0
-8.932000e-05,1.46,0
-8.930000e-05,1.42,-0.04
-8.928000e-05,1.42,0
-8.926000e-05,1.42,-0.04
-8.924000e-05,1.42,-0.04
-8.922000e-05,1.38,-0.04
-8.920000e-05,1.42,-0.04
-8.918000e-05,1.46,-0.04
-8.916000e-05,1.46,-0.04
-8.914000e-05,1.46,-0.04
-8.912000e-05,1.38,0
-8.910000e-05,1.42,-0.04
-8.908000e-05,1.42,-0.04
-8.906000e-05,1.42,0
-8.904000e-05,1.42,-0.04
-8.902000e-05,1.42,-0.04
-8.900000e-05,1.42,-0.04
-8.898000e-05,1.38,0
-8.896000e-05,1.42,0
-8.894000e-05,1.42,-0.04
-8.892000e-05,1.46,-0.04
-8.890000e-05,1.46,0
-8.888000e-05,1.42,0
-8.886000e-05,1.42,-0.04
-8.884000e-05,1.38,-0.04
-8.882000e-05,1.42,-0.04
-8.880000e-05,1.42,0
-8.878000e-05,1.46,0
-8.876000e-05,1.38,0
-8.874000e-05,1.42,-0.04
-8.872000e-05,1.42,0
-8.870000e-05,1.38,-0.04
-8.868000e-05,1.38,-0.04
-8.866000e-05,1.42,0
-8.864000e-05,1.46,-0.04
-8.862000e-05,1.38,0
-8.860000e-05,1.38,0
-8.858000e-05,1.42,-0.04
-8.856000e-05,1.42,0
-8.854000e-05,1.42,0
-8.852000e-05,1.42,-0.04
-8.850000e-05,1.42,-0.04
-8.848000e-05,1.38,-0.04
-8.846000e-05,1.38,-0.04
-8.844000e-05,1.42,0
-8.842000e-05,1.42,-0.04
-8.840000e-05,1.38,0
-8.838000e-05,1.46,-0.04
-8.836000e-05,1.38,-0.04
-8.834000e-05,1.38,0
-8.832000e-05,1.42,0
-8.830000e-05,1.46,0
-8.828000e-05,1.46,0
-8.826000e-05,1.42,0
-8.824000e-05,1.38,0
-8.822000e-05,1.46,-0.04
-8.820000e-05,1.46,-0.04
-8.818000e-05,1.42,-0.04
-8.816000e-05,1.46,-0.04
-8.814000e-05,1.42,-0.04
-8.812000e-05,1.42,-0.04
-8.810000e-05,1.46,0
-8.808000e-05,1.42,-0.04
-8.806000e-05,1.46,0
-8.804000e-05,1.42,0
-8.802000e-05,1.38,-0.04
-8.800000e-05,1.42,0
-8.798000e-05,1.42,-0.04
-8.796000e-05,1.38,0
-8.794000e-05,1.38,-0.04
-8.792000e-05,1.42,0
-8.790000e-05,1.42,0
-8.788000e-05,1.42,-0.04
-8.786000e-05,1.38,0
-8.784000e-05,1.42,-0.04
-8.782000e-05,1.46,-0.04
-8.780000e-05,1.46,-0.04
-8.778000e-05,1.38,-0.04
-8.776000e-05,1.42,-0.08
-8.774000e-05,1.42,0
-8.772000e-05,1.42,-0.04
-8.770000e-05,1.38,0
-8.768000e-05,1.42,-0.04
-8.766000e-05,1.42,0
-8.764000e-05,1.42,0
-8.762000e-05,1.42,0
-8.760000e-05,1.46,0
-8.758000e-05,1.42,-0.04
-8.756000e-05,1.42,0
-8.754000e-05,1.46,-0.04
-8.752000e-05,1.42,-0.04
-8.750000e-05,1.46,-0.04
-8.748000e-05,1.38,-0.04
-8.746000e-05,1.38,0
-8.744000e-05,1.42,0
-8.742000e-05,1.42,-0.04
-8.740000e-05,1.46,-0.04
-8.738000e-05,1.42,-0.04
-8.736000e-05,1.38,-0.04
-8.734000e-05,1.38,-0.04
-8.732000e-05,1.42,-0.04
-8.730000e-05,1.42,0
-8.728000e-05,1.46,-0.04
-8.726000e-05,1.42,-0.04
-8.724000e-05,1.42,0
-8.722000e-05,1.42,-0.04
-8.720000e-05,1.46,-0.04
-8.718000e-05,1.42,0
-8.716000e-05,1.42,0
-8.714000e-05,1.46,0
-8.712000e-05,1.42,-0.04
-8.710000e-05,1.42,-0.04
-8.708000e-05,1.42,-0.04
-8.706000e-05,1.38,-0.04
-8.704000e-05,1.38,-0.04
-8.702000e-05,1.42,-0.04
-8.700000e-05,1.42,-0.04
-8.698000e-05,1.46,-0.04
-8.696000e-05,1.38,0
-8.694000e-05,1.42,0
-8.692000e-05,1.38,0
-8.690000e-05,1.42,-0.04
-8.688000e-05,1.42,-0.04
-8.686000e-05,1.38,0
-8.684000e-05,1.42,0
-8.682000e-05,1.42,0
-8.680000e-05,1.42,0
-8.678000e-05,1.42,-0.04
-8.676000e-05,1.42,-0.04
-8.674000e-05,1.42,0
-8.672000e-05,1.42,-0.04
-8.670000e-05,1.42,-0.04
-8.668000e-05,1.46,0
-8.666000e-05,1.42,-0.04
-8.664000e-05,1.38,-0.04
-8.662000e-05,1.38,-0.04
-8.660000e-05,1.42,-0.04
-8.658000e-05,1.38,0
-8.656000e-05,1.42,-0.04
-8.654000e-05,1.38,0
-8.652000e-05,1.42,-0.04
-8.650000e-05,1.38,0
-8.648000e-05,1.46,-0.04
-8.646000e-05,1.42,-0.04
-8.644000e-05,1.42,-0.04
-8.642000e-05,1.38,-0.04
-8.640000e-05,1.42,-0.04
-8.638000e-05,1.42,-0.04
-8.636000e-05,1.42,0
-8.634000e-05,1.42,0
-8.632000e-05,1.38,0
-8.630000e-05,1.38,0
-8.628000e-05,1.38,0
-8.626000e-05,1.42,0
-8.624000e-05,1.42,-0.04
-8.622000e-05,1.46,-0.08
-8.620000e-05,1.46,-0.04
-8.618000e-05,1.46,0
-8.616000e-05,1.42,-0.04
-8.614000e-05,1.42,0
-8.612000e-05,1.42,0
-8.610000e-05,1.42,-0.04
-8.608000e-05,1.38,-0.04
-8.606000e-05,1.46,0
-8.604000e-05,1.42,0
-8.602000e-05,1.42,0
-8.600000e-05,1.38,-0.04
-8.598000e-05,1.42,0
-8.596000e-05,1.38,-0.04
-8.594000e-05,1.38,-0.04
-8.592000e-05,1.42,0
-8.590000e-05,1.42,-0.04
-8.588000e-05,1.42,0
-8.586000e-05,1.42,-0.04
-8.584000e-05,1.42,0
-8.582000e-05,1.42,0
-8.580000e-05,1.38,0
-8.578000e-05,1.38,-0.04
-8.576000e-05,1.42,-0.04
-8.574000e-05,1.42,-0.04
-8.572000e-05,1.38,0
-8.570000e-05,1.42,0
-8.568000e-05,1.46,0
-8.566000e-05,1.42,-0.04
-8.564000e-05,1.42,0
-8.562000e-05,1.42,-0.04
-8.560000e-05,1.42,-0.04
-8.558000e-05,1.42,0
-8.556000e-05,1.42,0
-8.554000e-05,1.42,0
-8.552000e-05,1.38,-0.04
-8.550000e-05,1.42,0
-8.548000e-05,1.42,0
-8.546000e-05,1.38,0
-8.544000e-05,1.42,0
-8.542000e-05,1.46,-0.04
-8.540000e-05,1.46,0
-8.538000e-05,1.42,0
-8.536000e-05,1.42,-0.04
-8.534000e-05,1.42,-0.04
-8.532000e-05,1.46,-0.04
-8.530000e-05,1.42,0
-8.528000e-05,1.42,0
-8.526000e-05,1.42,0
-8.524000e-05,1.42,-0.04
-8.522000e-05,1.42,0
-8.520000e-05,1.38,0
-8.518000e-05,1.42,-0.04
-8.516000e-05,1.42,-0.04
-8.514000e-05,1.38,-0.04
-8.512000e-05,1.42,-0.04
-8.510000e-05,1.42,-0.04
-8.508000e-05,1.42,0
-8.506000e-05,1.42,-0.04
-8.504000e-05,1.46,0
-8.502000e-05,1.42,-0.04
-8.500000e-05,1.46,0
-8.498000e-05,1.38,-0.04
-8.496000e-05,1.42,0
-8.494000e-05,1.42,0
-8.492000e-05,1.42,-0.04
-8.490000e-05,1.42,-0.04
-8.488000e-05,1.38,0
-8.486000e-05,1.46,-0.04
-8.484000e-05,1.38,-0.04
-8.482000e-05,1.46,0
-8.480000e-05,1.38,0
-8.478000e-05,1.42,0
-8.476000e-05,1.38,0
-8.474000e-05,1.42,-0.04
-8.472000e-05,1.42,-0.04
-8.470000e-05,1.42,-0.04
-8.468000e-05,1.42,-0.04
-8.466000e-05,1.46,-0.04
-8.464000e-05,1.46,-0.04
-8.462000e-05,1.46,-0.04
-8.460000e-05,1.42,0
-8.458000e-05,1.38,-0.08
-8.456000e-05,1.38,-0.04
-8.454000e-05,1.42,-0.04
-8.452000e-05,1.42,0
-8.450000e-05,1.38,0
-8.448000e-05,1.42,-0.04
-8.446000e-05,1.38,-0.04
-8.444000e-05,1.42,0
-8.442000e-05,1.46,-0.04
-8.440000e-05,1.46,0
-8.438000e-05,1.46,-0.04
-8.436000e-05,1.42,-0.04
-8.434000e-05,1.42,0
-8.432000e-05,1.42,0
-8.430000e-05,1.42,0
-8.428000e-05,1.42,-0.04
-8.426000e-05,1.42,0
-8.424000e-05,1.42,0
-8.422000e-05,1.42,0.04
-8.420000e-05,1.42,-0.04
-8.418000e-05,1.42,0
-8.416000e-05,1.42,0
-8.414000e-05,1.42,-0.04
-8.412000e-05,1.42,0
-8.410000e-05,1.42,-0.04
-8.408000e-05,1.38,0
-8.406000e-05,1.42,0
-8.404000e-05,1.42,-0.04
-8.402000e-05,1.42,-0.04
-8.400000e-05,1.42,-0.04
-8.398000e-05,1.42,-0.04
-8.396000e-05,1.38,0
-8.394000e-05,1.46,-0.04
-8.392000e-05,1.42,0
-8.390000e-05,1.42,-0.04
-8.388000e-05,1.42,-0.04
-8.386000e-05,1.46,-0.04
-8.384000e-05,1.38,-0.04
-8.382000e-05,1.42,0
-8.380000e-05,1.38,-0.04
-8.378000e-05,1.42,0
-8.376000e-05,1.46,0
-8.374000e-05,1.38,-0.04
-8.372000e-05,1.42,-0.04
-8.370000e-05,1.42,-0.04
-8.368000e-05,1.42,0
-8.366000e-05,1.46,0
-8.364000e-05,1.38,0
-8.362000e-05,1.42,-0.04
